Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('L',)",elude,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,4,False,True,0.2899923605805959,0.863966284242566
"('L',)",elude,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('R', 'N')",earnings,XC,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,1,True,True,0.9271747805267357,0.0
"('R', 'N')",earnings,CX,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,16,True,True,0.06843575418994412,0.09269731989181215
"('R', 'N')",earnings,CCX,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,4,True,True,0.004389465283320031,0.9073026801081878
"('R', 'N')",earnings,X,0.0,0.6143303039084806,0.38566969609151935,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('Z',)",glazier,XC,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,20,True,False,0.9288426943833699,0.013368983957219253
"('Z',)",glazier,CX,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,1,True,False,0.07115730561663001,0.9866310160427807
"('Z',)",glazier,X,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,0,True,False,,
"('F',)",effect,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,18,False,True,0.9748269351793581,0.13135593220338984
"('F',)",effect,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,3,False,True,0.025173064820641914,0.8686440677966102
"('F',)",effect,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('G', 'R')",egret,XC,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,17,True,True,0.9791403286978507,0.028449502133712657
"('G', 'R')",egret,CX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,4,True,True,0.020859671302149177,0.2217029059134322
"('G', 'R')",egret,CCX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,0.0,0.749847591952855
"('G', 'R')",egret,X,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('M', 'P')",compote,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,True,False,0.8787821482602117,0.0
"('M', 'P')",compote,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,20,True,False,0.11176248108925871,0.20405522001725626
"('M', 'P')",compote,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,1,True,False,0.009455370650529501,0.7959447799827438
"('M', 'P')",compote,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('M', 'P')",comport,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,False,True,0.8787821482602117,0.0
"('M', 'P')",comport,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,21,False,True,0.11176248108925871,0.20405522001725626
"('M', 'P')",comport,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,False,True,0.009455370650529501,0.7959447799827438
"('M', 'P')",comport,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('K', 'W')",equip,XC,0.6524007780826533,0.34759922191734666,0.0,0,XC,0.25,0.25,0.25,0,19,False,True,0.8542279411764705,0.022162029056882547
"('K', 'W')",equip,CX,0.6524007780826533,0.34759922191734666,0.0,0,XC,0.25,0.25,0.25,0,1,False,True,0.1457720588235294,0.06919477961093327
"('K', 'W')",equip,CCX,0.6524007780826533,0.34759922191734666,0.0,0,XC,0.25,0.25,0.25,0,1,False,True,0.0,0.9086431913321842
"('K', 'W')",equip,X,0.6524007780826533,0.34759922191734666,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,,
"('K',)",knuckle,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18,True,True,0.8542279411764705,0.2744789618560755
"('K',)",knuckle,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,3,True,True,0.1457720588235294,0.7255210381439245
"('K',)",knuckle,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('V',)",divest,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,19,False,False,0.9231227651966627,0.08911379906196001
"('V',)",divest,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,2,False,False,0.07687723480333729,0.91088620093804
"('V',)",divest,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,False,False,,
"('G', 'M')",dogma,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,False,0.9791403286978507,0.0
"('G', 'M')",dogma,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,19,True,False,0.020859671302149177,0.20593931568754034
"('G', 'M')",dogma,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,0.0,0.7940606843124597
"('G', 'M')",dogma,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('N', 'T')",saunter,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,True,0.6025674273858921,0.0
"('N', 'T')",saunter,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,17,True,True,0.32002074688796683,0.13074204946996465
"('N', 'T')",saunter,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,4,True,True,0.07741182572614108,0.8692579505300353
"('N', 'T')",saunter,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('S', 'T')",distance,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,3,True,True,0.7741129435282359,0.045423881268270745
"('S', 'T')",distance,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,16,True,True,0.15858737298017658,0.12480323813807061
"('S', 'T')",distance,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,2,True,True,0.06729968349158755,0.8297728805936586
"('S', 'T')",distance,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('K',)",ducal,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,20,True,False,0.8542279411764705,0.2744789618560755
"('K',)",ducal,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,1,True,False,0.1457720588235294,0.7255210381439245
"('K',)",ducal,X,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,0,True,False,,
"('M',)",dummy,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,10,True,True,0.8871706758304696,0.20593931568754034
"('M',)",dummy,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,11,True,True,0.11282932416953037,0.7940606843124597
"('M',)",dummy,X,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,0,True,True,,
"('D',)",doodad,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,21,True,False,0.8619922092376182,0.22266694754581842
"('D',)",doodad,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,False,0.13800779076238173,0.7773330524541816
"('D',)",doodad,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'T')",downtown,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,True,False,0.6025674273858921,0.0
"('N', 'T')",downtown,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,21,True,False,0.32002074688796683,0.13074204946996465
"('N', 'T')",downtown,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,True,False,0.07741182572614108,0.8692579505300353
"('N', 'T')",downtown,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,True,False,,
"('R',)",dreary,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,4,True,True,0.9312625250501001,0.2281949382974273
"('R',)",dreary,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,17,True,True,0.06873747494989979,0.7718050617025726
"('R',)",dreary,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('D', 'R')",hydrant,XC,0.29757992076719786,0.7024200792328021,0.0,0,XC,0,0,1,0,19,True,False,0.8619922092376182,0.015242018537590114
"('D', 'R')",hydrant,CX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0,0,1,0,2,True,False,0.13800779076238173,0.2247167868177137
"('D', 'R')",hydrant,CCX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0,0,1,0,0,True,False,0.0,0.7600411946446962
"('D', 'R')",hydrant,X,0.29757992076719786,0.7024200792328021,0.0,0,XC,0,0,1,0,0,True,False,,
"('B',)",hubbub,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,13,True,True,0.9785217940619078,0.15791875855773618
"('B',)",hubbub,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,8,True,True,0.02147820593809223,0.8420812414422638
"('B',)",hubbub,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'D', 'R')",hundred,XC,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.6408771203971866,0.0
"('N', 'D', 'R')",hundred,CX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,18,True,True,0.34036684595228245,0.015242018537590114
"('N', 'D', 'R')",hundred,CCX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,3,True,True,0.018756033650530957,0.2247167868177137
"('N', 'D', 'R')",hundred,CCCX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7600411946446962
"('N', 'D', 'R')",hundred,X,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('K', 'SH')",action,XC,0.0,1.0,0.0,0,CX,0,0,1,0,2,True,True,0.8542279411764705,0.0
"('K', 'SH')",action,CX,0.0,1.0,0.0,0,CX,0,0,1,0,19,True,True,0.1457720588235294,0.0385617509119333
"('K', 'SH')",action,CCX,0.0,1.0,0.0,0,CX,0,0,1,0,0,True,True,0.0,0.9614382490880666
"('K', 'SH')",action,X,0.0,1.0,0.0,0,CX,0,0,1,0,0,True,True,,
"('N',)",inane,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,5,True,True,0.6531271960646521,0.09269731989181215
"('N',)",inane,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,16,True,True,0.34687280393534786,0.9073026801081878
"('N',)",inane,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'V')",inverse,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.6531271960646521,0.0
"('N', 'V')",inverse,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.34687280393534786,0.08911379906196001
"('N', 'V')",inverse,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.0,0.91088620093804
"('N', 'V')",inverse,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('S',)",russet,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,10,True,True,0.8299696374352563,0.23028785982478095
"('S',)",russet,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,11,True,True,0.1700303625647437,0.7697121401752189
"('S',)",russet,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('G', 'N')",ignore,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.9791403286978507,0.0
"('G', 'N')",ignore,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True,0.020859671302149177,0.09269731989181215
"('G', 'N')",ignore,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.9073026801081878
"('G', 'N')",ignore,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('L',)",holly,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,17,True,False,0.7100076394194041,0.13603371575743387
"('L',)",holly,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,4,True,False,0.2899923605805959,0.863966284242566
"('L',)",holly,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('L',)",holy,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,17,True,False,0.7100076394194041,0.13603371575743387
"('L',)",holy,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,4,True,False,0.2899923605805959,0.863966284242566
"('L',)",holy,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('M',)",teammate,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,3,True,False,0.8871706758304696,0.20593931568754034
"('M',)",teammate,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,15,True,False,0.11282932416953037,0.7940606843124597
"('M',)",teammate,X,0.6709716053288722,0.3290283946711278,0,0,XC,0,1,0,0,0,True,False,,
"('K',)",hiccough,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,9,True,True,0.8542279411764705,0.2744789618560755
"('K',)",hiccough,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,12,True,True,0.1457720588235294,0.7255210381439245
"('K',)",hiccough,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('M', 'S')",himself,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,False,True,0.8871706758304696,0.0
"('M', 'S')",himself,CX,0.0,1.0,0.0,0,CX,0,1,0,0,20,False,True,0.11282932416953037,0.23028785982478095
"('M', 'S')",himself,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1,False,True,0.0,0.7697121401752189
"('M', 'S')",himself,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,False,True,,
"('DH',)",hither,XC,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,14,True,True,0.9963550600343054,0.00458591853250607
"('DH',)",hither,CX,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,7,True,True,0.0036449399656946833,0.9954140814674939
"('DH',)",hither,X,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('R', 'V')",purvey,XC,0.0,0.9437512861748588,0.05624871382514119,0,CX,0.25,0.25,0.25,0,1,False,True,0.930889423076923,0.0
"('R', 'V')",purvey,CX,0.0,0.9437512861748588,0.05624871382514119,0,CX,0.25,0.25,0.25,0,20,False,True,0.06870993589743589,0.08911379906196001
"('R', 'V')",purvey,CCX,0.0,0.9437512861748588,0.05624871382514119,0,CX,0.25,0.25,0.25,0,0,False,True,0.00040064102564102563,0.91088620093804
"('R', 'V')",purvey,X,0.0,0.9437512861748588,0.05624871382514119,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('S', 'T')",hostile,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,8,True,False,0.7741129435282359,0.045423881268270745
"('S', 'T')",hostile,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,11,True,False,0.15858737298017658,0.12480323813807061
"('S', 'T')",hostile,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,2,True,False,0.06729968349158755,0.8297728805936586
"('S', 'T')",hostile,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0,True,False,,
"('V',)",hovel,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,16,True,True,0.9231227651966627,0.08911379906196001
"('V',)",hovel,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,5,True,True,0.07687723480333729,0.91088620093804
"('V',)",hovel,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('P', 'L')",hoopla,XC,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,5,True,False,0.9567634342186535,0.023994515539305303
"('P', 'L')",hoopla,CX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,16,True,False,0.04323656578134651,0.1327696526508227
"('P', 'L')",hoopla,CCX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,0,True,False,0.0,0.843235831809872
"('P', 'L')",hoopla,X,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,0,True,False,,
"('P', 'S', 'K')",hopscotch,XC,0.0,0.49677826341639253,0.5032217365836074,0.0,CX,0,1,0,0,1,True,False,0.9536219987687258,0.0
"('P', 'S', 'K')",hopscotch,CX,0.0,0.49677826341639253,0.5032217365836074,0.0,CX,0,1,0,0,20,True,False,0.04309460291401601,0.020227316509343098
"('P', 'S', 'K')",hopscotch,CCX,0.0,0.49677826341639253,0.5032217365836074,0.0,CX,0,1,0,0,0,True,False,0.0032833983172583627,0.2689269890194568
"('P', 'S', 'K')",hopscotch,CCCX,0.0,0.49677826341639253,0.5032217365836074,0.0,CX,0,1,0,0,0,True,False,0.0,0.7108456944712002
"('P', 'S', 'K')",hopscotch,X,0.0,0.49677826341639253,0.5032217365836074,0.0,CX,0,1,0,0,0,True,False,,
"('R',)",jurist,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,4,True,True,0.9312625250501001,0.2281949382974273
"('R',)",jurist,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,17,True,True,0.06873747494989979,0.7718050617025726
"('R',)",jurist,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('R',)",jury,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,6,True,True,0.9312625250501001,0.2281949382974273
"('R',)",jury,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,15,True,True,0.06873747494989979,0.7718050617025726
"('R',)",jury,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('V', 'R')",louvre,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,17,True,False,0.9231227651966627,0.0
"('V', 'R')",louvre,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,3,True,False,0.07687723480333729,0.2281949382974273
"('V', 'R')",louvre,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,0.0,0.7718050617025726
"('V', 'R')",louvre,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,False,,
"('N', 'V')",invent,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.6531271960646521,0.0
"('N', 'V')",invent,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.34687280393534786,0.08911379906196001
"('N', 'V')",invent,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.0,0.91088620093804
"('N', 'V')",invent,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('G', 'W')",jaguar,XC,0.45510635797390997,0.54489364202609,0.0,0,XC,0.25,0.25,0.25,0,7,True,True,0.9791403286978507,0.0012575452716297787
"('G', 'W')",jaguar,CX,0.45510635797390997,0.54489364202609,0.0,0,XC,0.25,0.25,0.25,0,14,True,True,0.020859671302149177,0.07067404426559357
"('G', 'W')",jaguar,CCX,0.45510635797390997,0.54489364202609,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,0.0,0.9280684104627767
"('G', 'W')",jaguar,X,0.45510635797390997,0.54489364202609,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('M',)",jimmy,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,13,True,True,0.8871706758304696,0.20593931568754034
"('M',)",jimmy,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,8,True,True,0.11282932416953037,0.7940606843124597
"('M',)",jimmy,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'D', 'R')",kindred,XC,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.6408771203971866,0.0
"('N', 'D', 'R')",kindred,CX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,20,True,True,0.34036684595228245,0.015242018537590114
"('N', 'D', 'R')",kindred,CCX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.018756033650530957,0.2247167868177137
"('N', 'D', 'R')",kindred,CCCX,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7600411946446962
"('N', 'D', 'R')",kindred,X,0.0,0.5517449729311679,0.4482550270688322,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('F', 'R')",affront,XC,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,16,False,True,0.9748269351793581,0.021690198485778595
"('F', 'R')",affront,CX,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,5,False,True,0.025173064820641914,0.22324534479230612
"('F', 'R')",affront,CCX,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,0.0,0.7550644567219152
"('F', 'R')",affront,X,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,,
"('L',)",goalie,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,13,True,False,0.7100076394194041,0.13603371575743387
"('L',)",goalie,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,8,True,False,0.2899923605805959,0.863966284242566
"('L',)",goalie,X,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,0,True,False,,
"('K', 'B')",kickback,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.8542279411764705,0.0
"('K', 'B')",kickback,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,True,0.1457720588235294,0.15791875855773618
"('K', 'B')",kickback,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8420812414422638
"('K', 'B')",kickback,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('M',)",memo,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,10,True,True,0.8871706758304696,0.20593931568754034
"('M',)",memo,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,11,True,True,0.11282932416953037,0.7940606843124597
"('M',)",memo,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'F', 'L')",inflow,XC,0.0,1.0,0.0,0.0,CX,0,1,0,0,1,True,True,0.6531271960646521,0.0
"('N', 'F', 'L')",inflow,CX,0.0,1.0,0.0,0.0,CX,0,1,0,0,19,True,True,0.34687280393534786,0.028876762164620283
"('N', 'F', 'L')",inflow,CCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,1,True,True,0.0,0.1321055025011369
"('N', 'F', 'L')",inflow,CCCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,True,0.0,0.8390177353342428
"('N', 'F', 'L')",inflow,X,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,True,,
