Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax
"('G', 'N')",stagnate,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'N')",stagnate,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'N')",stagnant,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('G', 'N')",stagnant,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True
"('G', 'N')",stagnant,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'N')",stagnant,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('CH',)",stature,XC,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,19,True,True
"('CH',)",stature,CX,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,3,True,True
"('CH',)",stature,X,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,0,True,True
"('T', 'N')",chutney,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('T', 'N')",chutney,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True
"('T', 'N')",chutney,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('T', 'N')",chutney,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('T',)",spittle,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,15,True,True
"('T',)",spittle,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,7,True,True
"('T',)",spittle,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,0,True,True
"('F',)",stuffy,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0,1,0,0,16,True,True
"('F',)",stuffy,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0,1,0,0,6,True,True
"('F',)",stuffy,X,0.8541418381685908,0.1458581618314093,0,0,XC,0,1,0,0,0,True,True
"('P',)",steeple,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,17,True,False
"('P',)",steeple,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,5,True,False
"('P',)",steeple,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0,True,False
"('S',)",lucerne,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,18,True,False
"('S',)",lucerne,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,3,True,False
"('S',)",lucerne,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,1,True,False
"('K',)",rocker,XC,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,18,True,False
"('K',)",rocker,CX,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,4,True,False
"('K',)",rocker,X,0.6891478535557146,0.3108521464442854,0,0,XC,1,0,0,0,0,True,False
"('S', 'P')",dispel,XC,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,6,False,True
"('S', 'P')",dispel,CX,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,16,False,True
"('S', 'P')",dispel,CCX,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,0,False,True
"('S', 'P')",dispel,X,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,0,False,True
"('T', 'S', 'M')",statesman,XC,0.0,0.9686937747391149,0.03130622526088521,0.0,CX,0,0,1,0,4,True,False
"('T', 'S', 'M')",statesman,CX,0.0,0.9686937747391149,0.03130622526088521,0.0,CX,0,0,1,0,1,True,False
"('T', 'S', 'M')",statesman,CCX,0.0,0.9686937747391149,0.03130622526088521,0.0,CX,0,0,1,0,17,True,False
"('T', 'S', 'M')",statesman,CCCX,0.0,0.9686937747391149,0.03130622526088521,0.0,CX,0,0,1,0,0,True,False
"('T', 'S', 'M')",statesman,X,0.0,0.9686937747391149,0.03130622526088521,0.0,CX,0,0,1,0,0,True,False
"('L', 'D', 'F')",goldfinch,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('L', 'D', 'F')",goldfinch,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('L', 'D', 'F')",goldfinch,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,22,True,False
"('L', 'D', 'F')",goldfinch,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('L', 'D', 'F')",goldfinch,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('SH',)",special,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,19,True,True
"('SH',)",special,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,3,True,True
"('SH',)",special,X,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0,True,True
"('S', 'L')",asleep,XC,0.401958325043898,0.598041674956102,0.0,0,XC,1,0,0,0,21,False,True
"('S', 'L')",asleep,CX,0.401958325043898,0.598041674956102,0.0,0,XC,1,0,0,0,1,False,True
"('S', 'L')",asleep,CCX,0.401958325043898,0.598041674956102,0.0,0,XC,1,0,0,0,0,False,True
"('S', 'L')",asleep,X,0.401958325043898,0.598041674956102,0.0,0,XC,1,0,0,0,0,False,True
"('K', 'L')",truckload,XC,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,3,True,True
"('K', 'L')",truckload,CX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,18,True,True
"('K', 'L')",truckload,CCX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,1,True,True
"('K', 'L')",truckload,X,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,0,True,True
"('SH',)",specious,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,22,True,False
"('SH',)",specious,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0,True,False
"('SH',)",specious,X,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0,True,False
"('G',)",agape,XC,0.7698792607864963,0.23012073921350376,0,0,XC,1,0,0,0,20,False,True
"('G',)",agape,CX,0.7698792607864963,0.23012073921350376,0,0,XC,1,0,0,0,2,False,True
"('G',)",agape,X,0.7698792607864963,0.23012073921350376,0,0,XC,1,0,0,0,0,False,True
"('N', 'Y')",spaniel,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('N', 'Y')",spaniel,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True
"('N', 'Y')",spaniel,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('N', 'Y')",spaniel,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('S', 'K')",askance,XC,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,8,False,True
"('S', 'K')",askance,CX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,10,False,True
"('S', 'K')",askance,CCX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,4,False,True
"('S', 'K')",askance,X,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,0,False,True
"('S', 'K', 'Y')",askew,XC,0.1198328992495939,0.7610304546275045,0.11913664612290158,0.0,XC,1,0,0,0,18,False,True
"('S', 'K', 'Y')",askew,CX,0.1198328992495939,0.7610304546275045,0.11913664612290158,0.0,XC,1,0,0,0,4,False,True
"('S', 'K', 'Y')",askew,CCX,0.1198328992495939,0.7610304546275045,0.11913664612290158,0.0,XC,1,0,0,0,0,False,True
"('S', 'K', 'Y')",askew,CCCX,0.1198328992495939,0.7610304546275045,0.11913664612290158,0.0,XC,1,0,0,0,0,False,True
"('S', 'K', 'Y')",askew,X,0.1198328992495939,0.7610304546275045,0.11913664612290158,0.0,XC,1,0,0,0,0,False,True
"('T',)",treatise,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,0,0,0,21,True,False
"('T',)",treatise,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,0,0,0,1,True,False
"('T',)",treatise,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,0,0,0,0,True,False
"('NG', 'T')",springtime,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True
"('NG', 'T')",springtime,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True
"('NG', 'T')",springtime,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True
"('NG', 'T')",springtime,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True
"('Z',)",spousal,XC,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,16,True,False
"('Z',)",spousal,CX,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,6,True,False
"('Z',)",spousal,X,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,0,True,False
"('R', 'L')",carload,XC,0.0,0.9473741757902192,0.052625824209780694,0,CX,0,1,0,0,0,True,False
"('R', 'L')",carload,CX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0,1,0,0,22,True,False
"('R', 'L')",carload,CCX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0,1,0,0,0,True,False
"('R', 'L')",carload,X,0.0,0.9473741757902192,0.052625824209780694,0,CX,0,1,0,0,0,True,False
"('NG', 'G')",longer,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True
"('NG', 'G')",longer,CX,0.0,1.0,0.0,0,CX,0,1,0,0,20,True,True
"('NG', 'G')",longer,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,2,True,True
"('NG', 'G')",longer,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True
"('K', 'S')",succeed,XC,0.0,0.7408317551546784,0.2591682448453216,0,CX,0.25,0.25,0.25,0,0,False,True
"('K', 'S')",succeed,CX,0.0,0.7408317551546784,0.2591682448453216,0,CX,0.25,0.25,0.25,0,21,False,True
"('K', 'S')",succeed,CCX,0.0,0.7408317551546784,0.2591682448453216,0,CX,0.25,0.25,0.25,0,1,False,True
"('K', 'S')",succeed,X,0.0,0.7408317551546784,0.2591682448453216,0,CX,0.25,0.25,0.25,0,0,False,True
"('T',)",sputter,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,22,True,True
"('T',)",sputter,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True
"('T',)",sputter,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True
"('N', 'T', 'R')",entrant,XC,0.0,0.46131031887486096,0.538689681125139,0.0,CX,0,0,0,1,0,True,True
"('N', 'T', 'R')",entrant,CX,0.0,0.46131031887486096,0.538689681125139,0.0,CX,0,0,0,1,19,True,True
"('N', 'T', 'R')",entrant,CCX,0.0,0.46131031887486096,0.538689681125139,0.0,CX,0,0,0,1,2,True,True
"('N', 'T', 'R')",entrant,CCCX,0.0,0.46131031887486096,0.538689681125139,0.0,CX,0,0,0,1,1,True,True
"('N', 'T', 'R')",entrant,X,0.0,0.46131031887486096,0.538689681125139,0.0,CX,0,0,0,1,0,True,True
"('N',)",winnow,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,9,True,True
"('N',)",winnow,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,13,True,True
"('N',)",winnow,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0,True,True
"('R', 'L')",parlor,XC,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,0,True,False
"('R', 'L')",parlor,CX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,21,True,False
"('R', 'L')",parlor,CCX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,1,True,False
"('R', 'L')",parlor,X,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,0,True,False
"('N', 'D')",splendor,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,3,True,True
"('N', 'D')",splendor,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,19,True,True
"('N', 'D')",splendor,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0,True,True
"('N', 'D')",splendor,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0,True,True
"('R', 'CH')",perchance,XC,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,0,False,True
"('R', 'CH')",perchance,CX,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,22,False,True
"('R', 'CH')",perchance,CCX,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,0,False,True
"('R', 'CH')",perchance,X,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,0,False,True
"('D',)",studied,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,18,True,True
"('D',)",studied,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,4,True,True
"('D',)",studied,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,True
"('V',)",striving,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,20,True,False
"('V',)",striving,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,2,True,False
"('V',)",striving,X,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,0,True,False
"('R', 'M')",murmur,XC,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0,True,True
"('R', 'M')",murmur,CX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,21,True,True
"('R', 'M')",murmur,CCX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,1,True,True
"('R', 'M')",murmur,X,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0,True,True
"('R', 'D')",sturdy,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,1,True,True
"('R', 'D')",sturdy,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,21,True,True
"('R', 'D')",sturdy,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True
"('R', 'D')",sturdy,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True
"('N', 'T')",wanton,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,True
"('N', 'T')",wanton,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,20,True,True
"('N', 'T')",wanton,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,2,True,True
"('N', 'T')",wanton,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,True
"('V',)",striven,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,15,True,True
"('V',)",striven,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,7,True,True
"('V',)",striven,X,0.5401753672482296,0.4598246327517703,0,0,XC,0,1,0,0,0,True,True
"('NG',)",stringer,XC,0.0,1.0,0,0,,1,0,0,0,2,True,True
"('NG',)",stringer,CX,0.0,1.0,0,0,,1,0,0,0,19,True,True
"('NG',)",stringer,X,0.0,1.0,0,0,,1,0,0,0,1,True,True
"('D',)",student,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,21,True,False
"('D',)",student,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,1,True,False
"('D',)",student,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,False
"('S',)",seesaw,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0,0,0,0,21,True,False
"('S',)",seesaw,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0,0,0,0,1,True,False
"('S',)",seesaw,X,0.5935656925793876,0.40643430742061243,0,0,XC,0,0,0,0,0,True,False
"('B',)",suburb,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,16,True,True
"('B',)",suburb,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,6,True,True
"('B',)",suburb,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,0,True,True
"('B', 'L')",sublime,XC,0.8495300193476637,0.1504699806523362,0.0,0,XC,0.25,0.25,0.25,0,12,False,True
"('B', 'L')",sublime,CX,0.8495300193476637,0.1504699806523362,0.0,0,XC,0.25,0.25,0.25,0,10,False,True
"('B', 'L')",sublime,CCX,0.8495300193476637,0.1504699806523362,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('B', 'L')",sublime,X,0.8495300193476637,0.1504699806523362,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('K',)",succumb,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,19,False,True
"('K',)",succumb,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,3,False,True
"('K',)",succumb,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,False,True
"('K',)",succor,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,12,True,True
"('K',)",succor,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,10,True,True
"('K',)",succor,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,True
"('D',)",needle,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,20,True,False
"('D',)",needle,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,2,True,False
"('D',)",needle,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,False
"('N', 'T')",maintain,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,False,False
"('N', 'T')",maintain,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,22,False,False
"('N', 'T')",maintain,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,False,False
"('N', 'T')",maintain,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,False,False
"('S', 'T', 'M')",vestment,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('S', 'T', 'M')",vestment,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('S', 'T', 'M')",vestment,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,22,True,True
"('S', 'T', 'M')",vestment,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('S', 'T', 'M')",vestment,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('B', 'S', 'T')",substance,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('B', 'S', 'T')",substance,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,19,True,True
"('B', 'S', 'T')",substance,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,3,True,True
"('B', 'S', 'T')",substance,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('B', 'S', 'T')",substance,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('B', 'S', 'K', 'R')",subscribe,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,2,False,True
"('B', 'S', 'K', 'R')",subscribe,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,18,False,True
"('B', 'S', 'K', 'R')",subscribe,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,2,False,True
"('B', 'S', 'K', 'R')",subscribe,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,False,True
"('B', 'S', 'K', 'R')",subscribe,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,False,True
"('P', 'R')",appraise,XC,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,22,False,True
"('P', 'R')",appraise,CX,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('P', 'R')",appraise,CCX,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('P', 'R')",appraise,X,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('Z',)",ism,XC,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,13,True,True
"('Z',)",ism,CX,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,9,True,True
"('Z',)",ism,X,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,0,True,True
"('R',)",sterile,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,12,True,True
"('R',)",sterile,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,10,True,True
"('R',)",sterile,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True
"('JH',)",stodgy,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0,1,0,0,17,True,False
"('JH',)",stodgy,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0,1,0,0,5,True,False
"('JH',)",stodgy,X,0.5922884283359673,0.40771157166403266,0,0,XC,0,1,0,0,0,True,False
"('K',)",stocky,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,16,True,False
"('K',)",stocky,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,6,True,False
"('K',)",stocky,X,0.6891478535557146,0.3108521464442854,0,0,XC,0,1,0,0,0,True,False
"('K', 'P')",stockpile,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('K', 'P')",stockpile,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False
"('K', 'P')",stockpile,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('K', 'P')",stockpile,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('R',)",arrange,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,20,False,True
"('R',)",arrange,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,2,False,True
"('R',)",arrange,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,False,True
"('L', 'B')",stillborn,XC,0.0,0.9971984031657285,0.002801596834271501,0,CX,0,1,0,0,0,True,True
"('L', 'B')",stillborn,CX,0.0,0.9971984031657285,0.002801596834271501,0,CX,0,1,0,0,22,True,True
"('L', 'B')",stillborn,CCX,0.0,0.9971984031657285,0.002801596834271501,0,CX,0,1,0,0,0,True,True
"('L', 'B')",stillborn,X,0.0,0.9971984031657285,0.002801596834271501,0,CX,0,1,0,0,0,True,True
"('G', 'M')",stigma,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('G', 'M')",stigma,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True
"('G', 'M')",stigma,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'M')",stigma,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'R')",flagrant,XC,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,19,True,False
"('G', 'R')",flagrant,CX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,3,True,False
"('G', 'R')",flagrant,CCX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('G', 'R')",flagrant,X,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('R', 'K', 'S', 'M')",marksman,XC,0.0,0.0,0.3916083916083917,0.6083916083916083,CCX,0.25,0.25,0.25,0.25,0,True,False
"('R', 'K', 'S', 'M')",marksman,CX,0.0,0.0,0.3916083916083917,0.6083916083916083,CCX,0.25,0.25,0.25,0.25,0,True,False
"('R', 'K', 'S', 'M')",marksman,CCX,0.0,0.0,0.3916083916083917,0.6083916083916083,CCX,0.25,0.25,0.25,0.25,7,True,False
"('R', 'K', 'S', 'M')",marksman,CCCX,0.0,0.0,0.3916083916083917,0.6083916083916083,CCX,0.25,0.25,0.25,0.25,15,True,False
"('R', 'K', 'S', 'M')",marksman,X,0.0,0.0,0.3916083916083917,0.6083916083916083,CCX,0.25,0.25,0.25,0.25,0,True,False
"('T',)",stratum,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,15,True,True
"('T',)",stratum,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,7,True,True
"('T',)",stratum,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True
"('R',)",storied,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,8,True,True
"('R',)",storied,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,14,True,True
"('R',)",storied,X,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,0,True,True
"('L', 'Y')",scullion,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,9,True,True
"('L', 'Y')",scullion,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,10,True,True
"('L', 'Y')",scullion,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('L', 'Y')",scullion,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,True
"('R',)",arid,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,10,True,True
"('R',)",arid,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,12,True,True
"('R',)",arid,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True
