Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency
"('L',)",billet,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,5
"('L',)",billet,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,18
"('L',)",billet,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('SH',)",species,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,18
"('SH',)",species,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,5
"('SH',)",species,X,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0
"('S', 'K', 'R')",proscribe,XC,0.44318920746668516,0.4622200643320993,0.09459072820121554,0.0,XC,0.25,0.25,0.25,0.25,22
"('S', 'K', 'R')",proscribe,CX,0.44318920746668516,0.4622200643320993,0.09459072820121554,0.0,XC,0.25,0.25,0.25,0.25,0
"('S', 'K', 'R')",proscribe,CCX,0.44318920746668516,0.4622200643320993,0.09459072820121554,0.0,XC,0.25,0.25,0.25,0.25,1
"('S', 'K', 'R')",proscribe,CCCX,0.44318920746668516,0.4622200643320993,0.09459072820121554,0.0,XC,0.25,0.25,0.25,0.25,0
"('S', 'K', 'R')",proscribe,X,0.44318920746668516,0.4622200643320993,0.09459072820121554,0.0,XC,0.25,0.25,0.25,0.25,0
"('M', 'S')",homesick,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('M', 'S')",homesick,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21
"('M', 'S')",homesick,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('M', 'S')",homesick,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('P', 'L')",triplex,XC,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,16
"('P', 'L')",triplex,CX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,7
"('P', 'L')",triplex,CCX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,0
"('P', 'L')",triplex,X,0.7999655706662075,0.20003442933379237,0.0,0,XC,0.25,0.25,0.25,0,0
"('N',)",honor,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,16
"('N',)",honor,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,7
"('N',)",honor,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0
"('B', 'T', 'R')",subtract,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('B', 'T', 'R')",subtract,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,23
"('B', 'T', 'R')",subtract,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('B', 'T', 'R')",subtract,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('B', 'T', 'R')",subtract,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0
"('L',)",melon,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,10
"('L',)",melon,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,13
"('L',)",melon,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('R', 'HH')",horehound,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('R', 'HH')",horehound,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,23
"('R', 'HH')",horehound,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('R', 'HH')",horehound,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('N',)",pronoun,XC,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,23
"('N',)",pronoun,CX,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,0
"('N',)",pronoun,X,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,0
"('L', 'Y')",billion,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('L', 'Y')",billion,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21
"('L', 'Y')",billion,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('L', 'Y')",billion,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('T',)",pretend,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,22
"('T',)",pretend,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,1
"('T',)",pretend,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('S', 'K')",biscuit,XC,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,3
"('S', 'K')",biscuit,CX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,18
"('S', 'K')",biscuit,CCX,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,2
"('S', 'K')",biscuit,X,0.25312729070510015,0.6894445865304853,0.057428122764414474,0,XC,0.25,0.25,0.25,0,0
"('M', 'P')",compel,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('M', 'P')",compel,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,21
"('M', 'P')",compel,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,2
"('M', 'P')",compel,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('N', 'S')",tensile,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,0,1,0,0
"('N', 'S')",tensile,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,0,1,0,21
"('N', 'S')",tensile,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,0,1,0,2
"('N', 'S')",tensile,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,0,1,0,0
"('M',)",timid,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,14
"('M',)",timid,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,9
"('M',)",timid,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('L',)",lowland,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0,0,0,0,22
"('L',)",lowland,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0,0,0,0,1
"('L',)",lowland,X,0.27823975756444025,0.7217602424355597,0,0,XC,0,0,0,0,0
"('N', 'Z', 'V')",transverse,XC,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('N', 'Z', 'V')",transverse,CX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,3
"('N', 'Z', 'V')",transverse,CCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,20
"('N', 'Z', 'V')",transverse,CCCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('N', 'Z', 'V')",transverse,X,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('M',)",pummel,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,13
"('M',)",pummel,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,10
"('M',)",pummel,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('R', 'T')",thirteen,XC,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,1
"('R', 'T')",thirteen,CX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,20
"('R', 'T')",thirteen,CCX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,2
"('R', 'T')",thirteen,X,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,0
"('JH',)",project,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,22
"('JH',)",project,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,1
"('JH',)",project,X,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0
"('N',)",punish,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,15
"('N',)",punish,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,8
"('N',)",punish,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0
"('R',)",hurrah,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,13
"('R',)",hurrah,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,10
"('R',)",hurrah,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('R',)",hurry,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,7
"('R',)",hurry,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,16
"('R',)",hurry,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('S',)",vessel,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,11
"('S',)",vessel,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,12
"('S',)",vessel,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('D',)",pseudo,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,21
"('D',)",pseudo,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,2
"('D',)",pseudo,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('L',)",hollow,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,15
"('L',)",hollow,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,7
"('L',)",hollow,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,1
"('P', 'T')",upturn,XC,0.0,0.5128712871287129,0.487128712871287,0,CX,0.25,0.25,0.25,0,2
"('P', 'T')",upturn,CX,0.0,0.5128712871287129,0.487128712871287,0,CX,0.25,0.25,0.25,0,21
"('P', 'T')",upturn,CCX,0.0,0.5128712871287129,0.487128712871287,0,CX,0.25,0.25,0.25,0,0
"('P', 'T')",upturn,X,0.0,0.5128712871287129,0.487128712871287,0,CX,0.25,0.25,0.25,0,0
"('K',)",hockey,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18
"('K',)",hockey,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,5
"('K',)",hockey,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('D',)",prudent,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,22
"('D',)",prudent,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,1
"('D',)",prudent,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('L', 'P')",pulpit,XC,0.0,0.9878194237828227,0.012180576217177363,0,CX,0.25,0.25,0.25,0,0
"('L', 'P')",pulpit,CX,0.0,0.9878194237828227,0.012180576217177363,0,CX,0.25,0.25,0.25,0,21
"('L', 'P')",pulpit,CCX,0.0,0.9878194237828227,0.012180576217177363,0,CX,0.25,0.25,0.25,0,2
"('L', 'P')",pulpit,X,0.0,0.9878194237828227,0.012180576217177363,0,CX,0.25,0.25,0.25,0,0
"('T',)",prattle,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,20
"('T',)",prattle,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3
"('T',)",prattle,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('P',)",toupee,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,21
"('P',)",toupee,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,2
"('P',)",toupee,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0
"('S', 'T')",pastiche,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,5
"('S', 'T')",pastiche,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,16
"('S', 'T')",pastiche,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,1
"('S', 'T')",pastiche,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,1
"('M', 'P', 'L')",comply,XC,0.0,0.6811371494429505,0.31886285055704955,0.0,CX,0.25,0.25,0.25,0.25,1
"('M', 'P', 'L')",comply,CX,0.0,0.6811371494429505,0.31886285055704955,0.0,CX,0.25,0.25,0.25,0.25,21
"('M', 'P', 'L')",comply,CCX,0.0,0.6811371494429505,0.31886285055704955,0.0,CX,0.25,0.25,0.25,0.25,1
"('M', 'P', 'L')",comply,CCCX,0.0,0.6811371494429505,0.31886285055704955,0.0,CX,0.25,0.25,0.25,0.25,0
"('M', 'P', 'L')",comply,X,0.0,0.6811371494429505,0.31886285055704955,0.0,CX,0.25,0.25,0.25,0.25,0
"('Z',)",housing,XC,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,19
"('Z',)",housing,CX,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,4
"('Z',)",housing,X,0.15029204587351797,0.849707954126482,0,0,XC,0,1,0,0,0
"('S',)",preset,XC,0.5935656925793876,0.40643430742061243,0,0,XC,1,0,0,0,20
"('S',)",preset,CX,0.5935656925793876,0.40643430742061243,0,0,XC,1,0,0,0,3
"('S',)",preset,X,0.5935656925793876,0.40643430742061243,0,0,XC,1,0,0,0,0
"('R', 'M')",garment,XC,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0
"('R', 'M')",garment,CX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,21
"('R', 'M')",garment,CCX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,2
"('R', 'M')",garment,X,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0
"('V', 'Y')",preview,XC,0.13490681066016377,0.8650931893398363,0.0,0,XC,1,0,0,0,22
"('V', 'Y')",preview,CX,0.13490681066016377,0.8650931893398363,0.0,0,XC,1,0,0,0,1
"('V', 'Y')",preview,CCX,0.13490681066016377,0.8650931893398363,0.0,0,XC,1,0,0,0,0
"('V', 'Y')",preview,X,0.13490681066016377,0.8650931893398363,0.0,0,XC,1,0,0,0,0
"('N', 'S')",handsome,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,0
"('N', 'S')",handsome,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,21
"('N', 'S')",handsome,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,2
"('N', 'S')",handsome,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0,1,0,0,0
"('JH', 'M')",judgement,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('JH', 'M')",judgement,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22
"('JH', 'M')",judgement,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('JH', 'M')",judgement,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('Z',)",blazer,XC,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,21
"('Z',)",blazer,CX,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,2
"('Z',)",blazer,X,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,0
"('JH',)",prejudge,XC,0.5922884283359673,0.40771157166403266,0,0,XC,1,0,0,0,23
"('JH',)",prejudge,CX,0.5922884283359673,0.40771157166403266,0,0,XC,1,0,0,0,0
"('JH',)",prejudge,X,0.5922884283359673,0.40771157166403266,0,0,XC,1,0,0,0,0
"('M',)",human,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,19
"('M',)",human,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,4
"('M',)",human,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('L',)",bully,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11
"('L',)",bully,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,12
"('L',)",bully,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('F',)",prefix,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,22
"('F',)",prefix,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,1
"('F',)",prefix,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,0
"('P', 'Y')",prepuce,XC,0.7950687223162177,0.2049312776837823,0.0,0,XC,0.25,0.25,0.25,0,17
"('P', 'Y')",prepuce,CX,0.7950687223162177,0.2049312776837823,0.0,0,XC,0.25,0.25,0.25,0,4
"('P', 'Y')",prepuce,CCX,0.7950687223162177,0.2049312776837823,0.0,0,XC,0.25,0.25,0.25,0,0
"('P', 'Y')",prepuce,X,0.7950687223162177,0.2049312776837823,0.0,0,XC,0.25,0.25,0.25,0,2
"('M',)",commence,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,20
"('M',)",commence,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,3
"('M',)",commence,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('M', 'B')",humble,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('M', 'B')",humble,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21
"('M', 'B')",humble,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('M', 'B')",humble,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('K', 'L')",proclaim,XC,0.5475793250606604,0.4524206749393396,0.0,0,XC,0.25,0.25,0.25,0,22
"('K', 'L')",proclaim,CX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0.25,0.25,0.25,0,1
"('K', 'L')",proclaim,CCX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0.25,0.25,0.25,0,0
"('K', 'L')",proclaim,X,0.5475793250606604,0.4524206749393396,0.0,0,XC,0.25,0.25,0.25,0,0
"('DH',)",whither,XC,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,17
"('DH',)",whither,CX,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,6
"('DH',)",whither,X,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,0
"('D',)",credit,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,16
"('D',)",credit,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,7
"('D',)",credit,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0
"('T',)",bitten,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,12
"('T',)",bitten,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,11
"('T',)",bitten,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,0
"('T',)",patter,XC,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,12
"('T',)",patter,CX,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,11
"('T',)",patter,X,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,0
"('M', 'Y')",commute,XC,0.5884140550807218,0.41158594491927836,0.0,0,XC,0.25,0.25,0.25,0,20
"('M', 'Y')",commute,CX,0.5884140550807218,0.41158594491927836,0.0,0,XC,0.25,0.25,0.25,0,3
"('M', 'Y')",commute,CCX,0.5884140550807218,0.41158594491927836,0.0,0,XC,0.25,0.25,0.25,0,0
"('M', 'Y')",commute,X,0.5884140550807218,0.41158594491927836,0.0,0,XC,0.25,0.25,0.25,0,0
"('S', 'P')",hospice,XC,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,11
"('S', 'P')",hospice,CX,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,11
"('S', 'P')",hospice,CCX,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,0
"('S', 'P')",hospice,X,0.3891201071817812,0.5891543865112147,0.021725506307004105,0,XC,0.25,0.25,0.25,0,1
"('S',)",proceed,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,23
"('S',)",proceed,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('S',)",proceed,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('F', 'Y')",profuse,XC,0.892452467831765,0.10754753216823508,0.0,0,XC,0.25,0.25,0.25,0,23
"('F', 'Y')",profuse,CX,0.892452467831765,0.10754753216823508,0.0,0,XC,0.25,0.25,0.25,0,0
"('F', 'Y')",profuse,CCX,0.892452467831765,0.10754753216823508,0.0,0,XC,0.25,0.25,0.25,0,0
"('F', 'Y')",profuse,X,0.892452467831765,0.10754753216823508,0.0,0,XC,0.25,0.25,0.25,0,0
"('T', 'S')",patsy,XC,0.0,0.997522947973852,0.002477052026148003,0,CX,0.25,0.25,0.25,0,5
"('T', 'S')",patsy,CX,0.0,0.997522947973852,0.002477052026148003,0,CX,0.25,0.25,0.25,0,17
"('T', 'S')",patsy,CCX,0.0,0.997522947973852,0.002477052026148003,0,CX,0.25,0.25,0.25,0,1
"('T', 'S')",patsy,X,0.0,0.997522947973852,0.002477052026148003,0,CX,0.25,0.25,0.25,0,0
"('T', 'D')",outdoors,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('T', 'D')",outdoors,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22
"('T', 'D')",outdoors,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('T', 'D')",outdoors,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('G',)",buggy,XC,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,16
"('G',)",buggy,CX,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,7
"('G',)",buggy,X,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,0
"('R',)",horror,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,5
"('R',)",horror,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,18
"('R',)",horror,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('S',)",precise,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,23
"('S',)",precise,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('S',)",precise,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0
"('Z',)",mouser,XC,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,14
"('Z',)",mouser,CX,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,9
"('Z',)",mouser,X,0.15029204587351797,0.849707954126482,0,0,XC,1,0,0,0,0
"('N', 'T')",canton,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('N', 'T')",canton,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,23
"('N', 'T')",canton,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('N', 'T')",canton,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('R', 'JH')",burgeon,XC,0.0,0.7314390934431837,0.2685609065568163,0,CX,0.25,0.25,0.25,0,0
"('R', 'JH')",burgeon,CX,0.0,0.7314390934431837,0.2685609065568163,0,CX,0.25,0.25,0.25,0,20
"('R', 'JH')",burgeon,CCX,0.0,0.7314390934431837,0.2685609065568163,0,CX,0.25,0.25,0.25,0,2
"('R', 'JH')",burgeon,X,0.0,0.7314390934431837,0.2685609065568163,0,CX,0.25,0.25,0.25,0,1
"('N',)",peanut,XC,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,22
"('N',)",peanut,CX,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,1
"('N',)",peanut,X,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,0
"('NG', 'K')",cranky,XC,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,1
"('NG', 'K')",cranky,CX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,21
"('NG', 'K')",cranky,CCX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,1
"('NG', 'K')",cranky,X,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,0
"('R',)",porous,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,6
"('R',)",porous,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,17
"('R',)",porous,X,0.8002271942738329,0.19977280572616696,0,0,XC,0,1,0,0,0
"('R', 'D')",garden,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('R', 'D')",garden,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,21
"('R', 'D')",garden,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,2
"('R', 'D')",garden,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('Z',)",prism,XC,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,17
"('Z',)",prism,CX,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,6
"('Z',)",prism,X,0.15029204587351797,0.849707954126482,0,0,XC,0.25,0.25,0,0,0
"('R',)",awry,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,20
"('R',)",awry,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,3
"('R',)",awry,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('R', 'F')",cheerful,XC,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0
"('R', 'F')",cheerful,CX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,23
"('R', 'F')",cheerful,CCX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0
"('R', 'F')",cheerful,X,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0
"('NG', 'K')",rancor,XC,0.0,0.3890661044823895,0.6109338955176106,0,CX,0.25,0.25,0.25,0,0
"('NG', 'K')",rancor,CX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0.25,0.25,0.25,0,23
"('NG', 'K')",rancor,CCX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0.25,0.25,0.25,0,0
