Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('F', 'L')",aflame,CCX,0.9142967822693265,0.0857032177306734,0.0,0,XC,1,0,0,0,0,False,True,0.0,0.8462370576417865
"('F', 'L')",aflame,X,0.9142967822693265,0.0857032177306734,0.0,0,XC,1,0,0,0,0,False,True,,
"('N', 'P')",input,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.7205769230769231,0.0
"('N', 'P')",input,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True,0.27942307692307683,0.1854826714264465
"('N', 'P')",input,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8145173285735534
"('N', 'P')",input,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('N',)",inept,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,3,True,True,0.7205769230769231,0.0939774983454666
"('N',)",inept,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,19,True,True,0.27942307692307683,0.9060225016545335
"('N',)",inept,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('D',)",medic,XC,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,17,True,True,0.8771067415730337,0.21693121693121697
"('D',)",medic,CX,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,5,True,True,0.12289325842696627,0.783068783068783
"('D',)",medic,X,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('F',)",affix,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,20,True,True,0.9801203243526027,0.1375019688139865
"('F',)",affix,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,2,True,True,0.019879675647397326,0.8624980311860135
"('F',)",affix,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('B', 'S')",obsess,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,True,0.9850157728706624,0.0
"('B', 'S')",obsess,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,False,True,0.014984227129337538,0.2183842420782187
"('B', 'S')",obsess,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,False,True,0.0,0.7816157579217813
"('B', 'S')",obsess,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('N', 'T')",intend,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,1,True,True,0.6664295242329924,0.0
"('N', 'T')",intend,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,21,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",intend,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",intend,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'T')",intake,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,0,True,True,0.6664295242329924,0.0
"('N', 'T')",intake,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,22,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",intake,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,0,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",intake,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,0,True,True,,
"('N', 'T')",into,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,2,True,True,0.6664295242329924,0.0
"('N', 'T')",into,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,20,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",into,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",into,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'T')",intent,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,0.6664295242329924,0.0
"('N', 'T')",intent,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,21,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",intent,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,1,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",intent,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('T', 'F')",outfield,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.8192850114791734,0.0
"('T', 'F')",outfield,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False,0.18071498852082649,0.1375019688139865
"('T', 'F')",outfield,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.0,0.8624980311860135
"('T', 'F')",outfield,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('N', 'S', 'T')",instinct,XC,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,0,True,True,0.696144914073386,0.0
"('N', 'S', 'T')",instinct,CX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,19,True,True,0.2699489084997677,0.0523990860624524
"('N', 'S', 'T')",instinct,CCX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,1,True,True,0.032791453785415696,0.11348057882711349
"('N', 'S', 'T')",instinct,CCCX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,2,True,True,0.0011147236414305618,0.8341203351104342
"('N', 'S', 'T')",instinct,X,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('V',)",avow,XC,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,21,False,True,0.9457344775365977,0.07170706899474488
"('V',)",avow,CX,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,1,False,True,0.05426552246340232,0.9282929310052551
"('V',)",avow,X,0.5737859575335379,0.426214042466462,0,0,XC,1,0,0,0,0,False,True,,
"('L',)",collar,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,12,True,False,0.7553674024795888,0.1299650460756276
"('L',)",collar,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,10,True,False,0.24463259752041122,0.8700349539243725
"('L',)",collar,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('P',)",chipper,XC,0.8338660131144698,0.16613398688553027,0,0,XC,1,0,0,0,11,True,True,0.9565994383456726,0.1854826714264465
"('P',)",chipper,CX,0.8338660131144698,0.16613398688553027,0,0,XC,1,0,0,0,11,True,True,0.043400561654327284,0.8145173285735534
"('P',)",chipper,X,0.8338660131144698,0.16613398688553027,0,0,XC,1,0,0,0,0,True,True,,
"('L',)",colon,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,13,True,False,0.7553674024795888,0.1299650460756276
"('L',)",colon,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,9,True,False,0.24463259752041122,0.8700349539243725
"('L',)",colon,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'N')",colonel,XC,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,1,True,True,0.9398043641835968,0.0
"('R', 'N')",colonel,CX,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,20,True,True,0.05555555555555555,0.0939774983454666
"('R', 'N')",colonel,CCX,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,1,True,True,0.004640080260847756,0.9060225016545335
"('R', 'N')",colonel,X,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'K', 'L')",include,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.7205769230769231,0.0
"('N', 'K', 'L')",include,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,21,True,True,0.27942307692307683,0.02735280482151136
"('N', 'K', 'L')",include,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.0,0.12641013753670222
"('N', 'K', 'L')",include,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.8462370576417865
"('N', 'K', 'L')",include,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('M', 'B')",combat,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,0.9103498542274052,0.0
"('M', 'B')",combat,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22,True,False,0.08965014577259474,0.15676008623344626
"('M', 'B')",combat,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,0.0,0.8432399137665537
"('M', 'B')",combat,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('L', 'V')",salvage,XC,0.0,0.935154475869664,0.06484552413033597,0,CX,0,0,1,0,0,True,True,0.7543789007449164,0.0
"('L', 'V')",salvage,CX,0.0,0.935154475869664,0.06484552413033597,0,CX,0,0,1,0,19,True,True,0.2443124622508556,0.07170706899474488
"('L', 'V')",salvage,CCX,0.0,0.935154475869664,0.06484552413033597,0,CX,0,0,1,0,3,True,True,0.0013086370042279041,0.9282929310052551
"('L', 'V')",salvage,X,0.0,0.935154475869664,0.06484552413033597,0,CX,0,0,1,0,0,True,True,,
"('N', 'S')",incense,XC,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,0,True,True,0.6969217892681112,0.0
"('N', 'S')",incense,CX,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,20,True,True,0.27025016274528035,0.2183842420782187
"('N', 'S')",incense,CCX,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,2,True,True,0.032828047986608384,0.7816157579217813
"('N', 'S')",incense,X,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'G')",largesse,XC,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,0,False,False,0.944066515495087,0.0
"('R', 'G')",largesse,CX,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,18,False,False,0.055807508188460565,0.06393162393162394
"('R', 'G')",largesse,CCX,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,3,False,False,0.00012597631645250691,0.936068376068376
"('R', 'G')",largesse,X,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,1,False,False,,
"('N',)",inning,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,12,True,True,0.7205769230769231,0.0939774983454666
"('N',)",inning,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,10,True,True,0.27942307692307683,0.9060225016545335
"('N',)",inning,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('JH',)",adjudge,XC,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,15,False,True,0.9639825057885257,0.06377158488630535
"('JH',)",adjudge,CX,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,7,False,True,0.036017494211474134,0.9362284151136946
"('JH',)",adjudge,X,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('S', 'T')",crystal,XC,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,9,True,True,0.7905897246544993,0.0523990860624524
"('S', 'T')",crystal,CX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,10,True,True,0.15624010971621474,0.11348057882711349
"('S', 'T')",crystal,CCX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,3,True,True,0.053170165629285775,0.8341203351104342
"('S', 'T')",crystal,X,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('N',)",inner,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,12,True,True,0.7205769230769231,0.0939774983454666
"('N',)",inner,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,10,True,True,0.27942307692307683,0.9060225016545335
"('N',)",inner,X,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,0,True,True,,
"('M', 'L')",streamlined,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.9103498542274052,0.0
"('M', 'L')",streamlined,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False,0.08965014577259474,0.1299650460756276
"('M', 'L')",streamlined,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.0,0.8700349539243725
"('M', 'L')",streamlined,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('T',)",treaty,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,19,True,False,0.8192850114791734,0.119755666291593
"('T',)",treaty,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,3,True,False,0.18071498852082649,0.8802443337084069
"('T',)",treaty,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'F')",infer,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.7205769230769231,0.0
"('N', 'F')",infer,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22,True,True,0.27942307692307683,0.1375019688139865
"('N', 'F')",infer,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8624980311860135
"('N', 'F')",infer,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N',)",inert,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,8,True,True,0.7205769230769231,0.0939774983454666
"('N',)",inert,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,14,True,True,0.27942307692307683,0.9060225016545335
"('N',)",inert,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('Z',)",thousand,XC,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,21,True,False,0.9282794500185805,0.01012292118582791
"('Z',)",thousand,CX,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,1,True,False,0.07172054998141955,0.9898770788141721
"('Z',)",thousand,X,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'F')",infield,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.7205769230769231,0.0
"('N', 'F')",infield,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True,0.27942307692307683,0.1375019688139865
"('N', 'F')",infield,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8624980311860135
"('N', 'F')",infield,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('P',)",riposte,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,20,False,True,0.9565994383456726,0.1854826714264465
"('P',)",riposte,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,2,False,True,0.043400561654327284,0.8145173285735534
"('P',)",riposte,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('R',)",tariff,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,6,True,True,0.944185460501449,0.22083096186681847
"('R',)",tariff,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,16,True,True,0.055814539498551086,0.7791690381331815
"('R',)",tariff,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('V',)",heavy,XC,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,16,True,True,0.9457344775365977,0.07170706899474488
"('V',)",heavy,CX,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,6,True,True,0.05426552246340232,0.9282929310052551
"('V',)",heavy,X,0.5737859575335379,0.426214042466462,0,0,XC,0,1,0,0,0,True,True,,
"('K', 'T')",hector,XC,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,1,True,True,0.8664585501214013,0.0
"('K', 'T')",hector,CX,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,20,True,True,0.11538906231934325,0.119755666291593
"('K', 'T')",hector,CCX,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,1,True,True,0.0181523875592554,0.8802443337084069
"('K', 'T')",hector,X,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('K', 'T')",hectic,XC,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,2,True,True,0.8664585501214013,0.0
"('K', 'T')",hectic,CX,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,19,True,True,0.11538906231934325,0.119755666291593
"('K', 'T')",hectic,CCX,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,1,True,True,0.0181523875592554,0.8802443337084069
"('K', 'T')",hectic,X,0.0,0.46375406831906846,0.5362459316809316,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('V',)",heaven,XC,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,12,True,True,0.9457344775365977,0.07170706899474488
"('V',)",heaven,CX,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,10,True,True,0.05426552246340232,0.9282929310052551
"('V',)",heaven,X,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'T', 'R')",intrigue,XC,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.6664295242329924,0.0
"('N', 'T', 'R')",intrigue,CX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,20,True,True,0.25842596709648724,0.041592799672712386
"('N', 'T', 'R')",intrigue,CCX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,2,True,True,0.07514450867052024,0.21164598390835948
"('N', 'T', 'R')",intrigue,CCCX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.746761216418928
"('N', 'T', 'R')",intrigue,X,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('N', 'D')",condone,XC,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,1,False,True,0.7020140515222483,0.0
"('N', 'D')",condone,CX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,19,False,True,0.27222482435597184,0.21693121693121697
"('N', 'D')",condone,CCX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,2,False,True,0.02576112412177986,0.783068783068783
"('N', 'D')",condone,X,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('R', 'T')",hearty,XC,0.0,0.47355748880442283,0.5264425111955772,0,CX,0,0,1,0,0,True,False,0.9362818590704649,0.0
"('R', 'T')",hearty,CX,0.0,0.47355748880442283,0.5264425111955772,0,CX,0,0,1,0,19,True,False,0.055347326336831586,0.119755666291593
"('R', 'T')",hearty,CCX,0.0,0.47355748880442283,0.5264425111955772,0,CX,0,0,1,0,3,True,False,0.008370814592703649,0.8802443337084069
"('R', 'T')",hearty,X,0.0,0.47355748880442283,0.5264425111955772,0,CX,0,0,1,0,0,True,False,,
"('R', 'P')",purple,XC,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,True,True,0.9435910350037774,0.0
"('R', 'P')",purple,CX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,20,True,True,0.05577940065474691,0.1854826714264465
"('R', 'P')",purple,CCX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,2,True,True,0.0006295643414756987,0.8145173285735534
"('R', 'P')",purple,X,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('L',)",hello,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,13,False,True,0.7553674024795888,0.1299650460756276
"('L',)",hello,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,9,False,True,0.24463259752041122,0.8700349539243725
"('L',)",hello,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('N',)",anise,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,15,True,True,0.7205769230769231,0.0939774983454666
"('N',)",anise,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,6,True,True,0.27942307692307683,0.9060225016545335
"('N',)",anise,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('N', 'S')",conceive,XC,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,0,False,True,0.6969217892681112,0.0
"('N', 'S')",conceive,CX,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,22,False,True,0.27025016274528035,0.2183842420782187
"('N', 'S')",conceive,CCX,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,0,False,True,0.032828047986608384,0.7816157579217813
"('N', 'S')",conceive,X,0.0,0.696979938575447,0.303020061424553,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('F',)",heifer,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,12,True,False,0.9801203243526027,0.1375019688139865
"('F',)",heifer,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,10,True,False,0.019879675647397326,0.8624980311860135
"('F',)",heifer,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('P', 'L')",reply,XC,0.8068195236474518,0.1931804763525481,0.0,0,XC,0.25,0.25,0.25,0,20,False,True,0.9565994383456726,0.024034734067297257
"('P', 'L')",reply,CX,0.8068195236474518,0.1931804763525481,0.0,0,XC,0.25,0.25,0.25,0,2,False,True,0.043400561654327284,0.12684137075515586
"('P', 'L')",reply,CCX,0.8068195236474518,0.1931804763525481,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,0.0,0.8491238951775469
"('P', 'L')",reply,X,0.8068195236474518,0.1931804763525481,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,,
"('N',)",heinous,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,17,True,False,0.7205769230769231,0.0939774983454666
"('N',)",heinous,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,4,True,False,0.27942307692307683,0.9060225016545335
"('N',)",heinous,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,1,True,False,,
"('R', 'G')",mortgage,XC,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,0,True,True,0.944066515495087,0.0
"('R', 'G')",mortgage,CX,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,21,True,True,0.055807508188460565,0.06393162393162394
"('R', 'G')",mortgage,CCX,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,1,True,True,0.00012597631645250691,0.936068376068376
"('R', 'G')",mortgage,X,0.0,0.968006169737903,0.03199383026209701,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'V')",harvest,XC,0.0,0.9193982837545446,0.08060171624545548,0,CX,0.25,0.25,0.25,0,0,True,False,0.9438287153652394,0.0
"('R', 'V')",harvest,CX,0.0,0.9193982837545446,0.08060171624545548,0,CX,0.25,0.25,0.25,0,21,True,False,0.05579345088161208,0.07170706899474488
"('R', 'V')",harvest,CCX,0.0,0.9193982837545446,0.08060171624545548,0,CX,0.25,0.25,0.25,0,1,True,False,0.0003778337531486146,0.9282929310052551
"('R', 'V')",harvest,X,0.0,0.9193982837545446,0.08060171624545548,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('N', 'D')",condor,XC,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,True,False,0.7020140515222483,0.0
"('N', 'D')",condor,CX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,22,True,False,0.27222482435597184,0.21693121693121697
"('N', 'D')",condor,CCX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,True,False,0.02576112412177986,0.783068783068783
"('N', 'D')",condor,X,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('S',)",hasten,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,13,True,False,0.8349860724233983,0.2183842420782187
